pid,face_id,version,trust_rating,emotion_rating,fem_choice,femininity_full,masc_choice,masculinity_full,export_timestamp,data_source
test_047,face_13,left,1,5,both,9,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_13,right,4,5,both,9,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_14,both,7,4,left,2,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_14,left,8,7,left,2,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_14,right,1,5,left,2,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_15,both,1,2,right,8,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_15,left,7,7,right,8,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_15,right,4,3,right,8,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_16,both,5,2,right,4,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_16,left,1,4,right,4,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_16,right,7,9,right,4,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_17,both,8,5,neither,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_17,left,3,1,neither,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_17,right,2,3,neither,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_18,both,2,1,neither,4,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_18,left,4,3,neither,4,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_18,right,8,4,neither,4,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_19,both,7,1,left,9,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_19,left,1,3,left,9,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_19,right,3,8,left,9,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_20,both,2,5,right,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_20,left,7,2,right,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_20,right,4,9,right,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_21,both,4,4,neither,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_21,left,5,9,neither,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_21,right,3,5,neither,2,right,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_22,both,8,3,left,1,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_22,left,7,2,left,1,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_22,right,2,3,left,1,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_23,both,5,4,left,3,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_23,left,3,3,left,3,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_23,right,8,7,left,3,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_24,both,2,7,both,2,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_24,left,3,2,both,2,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_24,right,4,6,both,2,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_25,both,2,9,right,5,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_25,left,2,4,right,5,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_25,right,9,8,right,5,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_26,both,1,7,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_26,left,2,2,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_26,right,4,6,both,3,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_27,both,5,7,neither,1,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_27,left,6,7,neither,1,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_27,right,5,1,neither,1,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_28,both,4,4,neither,1,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_28,left,1,7,neither,1,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_28,right,4,7,neither,1,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_29,both,8,3,both,8,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_29,left,1,7,both,8,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_29,right,1,9,both,8,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_30,both,5,1,neither,9,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_30,left,7,8,neither,9,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_30,right,6,3,neither,9,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_31,both,8,9,neither,3,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_31,left,1,8,neither,3,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_31,right,4,6,neither,3,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_32,both,9,2,right,1,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_32,left,4,2,right,1,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_32,right,1,9,right,1,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_33,both,3,6,neither,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_33,left,4,8,neither,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_33,right,7,9,neither,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_34,both,1,4,right,3,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_34,left,6,6,right,3,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_34,right,1,2,right,3,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_35,both,6,8,left,7,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_35,left,6,1,left,7,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_047,face_35,right,6,8,left,7,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_1,both,7,7,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_1,left,7,4,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_1,right,1,7,left,9,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_2,both,6,9,right,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_2,left,8,6,right,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_2,right,8,4,right,4,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_3,both,3,6,left,6,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_3,left,7,3,left,6,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_3,right,8,8,left,6,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_4,both,5,7,right,5,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_4,left,9,1,right,5,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_4,right,5,5,right,5,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_5,both,9,6,left,5,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_5,left,7,7,left,5,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_5,right,8,5,left,5,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_6,both,1,2,left,1,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_6,left,1,7,left,1,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_6,right,6,4,left,1,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_7,both,1,7,neither,4,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_7,left,9,7,neither,4,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_7,right,9,8,neither,4,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_8,both,6,9,both,9,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_8,left,6,6,both,9,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_8,right,5,5,both,9,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_9,both,1,9,right,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_9,left,8,4,right,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_9,right,5,4,right,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_10,both,4,5,left,6,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_10,left,1,7,left,6,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_10,right,4,4,left,6,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_11,both,4,4,neither,6,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_11,left,5,4,neither,6,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_11,right,1,5,neither,6,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_12,both,6,5,neither,1,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_12,left,8,7,neither,1,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_12,right,7,3,neither,1,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_13,both,4,1,left,6,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_13,left,3,2,left,6,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_13,right,5,8,left,6,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_14,both,4,8,right,9,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_14,left,9,3,right,9,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_14,right,8,9,right,9,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_15,both,1,5,both,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_15,left,3,9,both,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_15,right,4,4,both,3,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_16,both,3,4,right,8,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_16,left,1,9,right,8,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_16,right,5,8,right,8,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_17,both,2,8,neither,9,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_17,left,3,3,neither,9,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_17,right,8,1,neither,9,neither,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_18,both,6,4,left,1,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_18,left,3,4,left,1,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_18,right,4,9,left,1,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_19,both,4,6,right,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_19,left,1,8,right,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_19,right,2,6,right,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_20,both,8,9,left,3,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_20,left,9,7,left,3,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_20,right,7,9,left,3,both,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_21,both,4,6,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_21,left,4,6,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_21,right,8,3,both,4,left,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_22,both,3,7,left,5,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_22,left,1,2,left,5,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_22,right,9,3,left,5,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_23,both,3,3,right,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_23,left,1,1,right,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_23,right,2,2,right,8,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_24,both,9,9,neither,4,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_24,left,1,8,neither,4,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_24,right,6,1,neither,4,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_25,both,5,4,both,1,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_25,left,2,7,both,1,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_25,right,5,2,both,1,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_26,both,5,9,right,5,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_26,left,3,8,right,5,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_26,right,5,9,right,5,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_27,both,8,8,neither,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_27,left,5,7,neither,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_27,right,3,6,neither,3,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_28,both,5,6,neither,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_28,left,9,1,neither,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_28,right,4,6,neither,4,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_29,both,7,8,neither,6,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_29,left,4,6,neither,6,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_29,right,2,2,neither,6,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_30,both,1,2,both,4,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_30,left,8,9,both,4,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_30,right,5,3,both,4,left,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_31,both,7,4,left,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_31,left,1,9,left,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_31,right,9,6,left,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_32,both,7,6,left,3,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_32,left,4,5,left,3,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_32,right,8,7,left,3,right,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_33,both,1,3,both,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_33,left,5,9,both,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_33,right,1,7,both,5,both,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_34,both,3,3,right,4,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_34,left,1,6,right,4,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_34,right,9,9,right,4,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_048,face_35,both,7,5,right,2,neither,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
